timestamp;packet_size
2021-10-15 07:25:19;3948
2021-10-15 15:57:16;1488
2021-10-15 19:14:50;846
2021-10-15 05:54:52;2048
2021-10-15 11:31:44;375
2021-10-15 17:13:36;727
2021-10-15 13:37:44;3398
2021-10-15 02:30:48;1425
2021-10-15 17:46:18;535
2021-10-15 11:28:56;2031
2021-10-15 07:48:40;1422
2021-10-15 10:40:38;2878
2021-10-15 20:57:24;3199
2021-10-15 17:57:05;1930
2021-10-15 20:40:06;2934
2021-10-15 12:01:07;3661
2021-10-15 21:53:14;3314
2021-10-15 05:02:40;3253
2021-10-15 00:27:47;1844
2021-10-15 13:00:23;2054
2021-10-15 08:58:29;1879
2021-10-15 09:38:41;3485
2021-10-15 02:31:16;87
2021-10-15 06:06:15;356
2021-10-15 03:57:50;456
2021-10-15 01:07:58;996
2021-10-15 18:13:36;1245
2021-10-15 01:20:54;1572
2021-10-15 04:49:22;1599
2021-10-15 02:10:32;696
2021-10-15 15:22:26;2707
2021-10-15 19:46:11;1808
2021-10-15 20:13:33;1620
2021-10-15 01:12:21;370
2021-10-15 22:48:02;459
2021-10-15 05:09:12;172
2021-10-15 23:57:19;572
2021-10-15 07:00:54;1768
2021-10-15 07:02:32;931
2021-10-15 03:45:52;3010
2021-10-15 10:04:13;1876
2021-10-15 07:31:38;3896
2021-10-15 09:51:00;1789
2021-10-15 16:01:49;2268
2021-10-15 02:47:04;76
2021-10-15 20:26:03;4023
2021-10-15 22:52:39;277
2021-10-15 06:06:43;4086
2021-10-15 07:24:13;2140
2021-10-15 22:26:09;1199
2021-10-15 01:06:45;3401
2021-10-15 03:09:39;2059
2021-10-15 01:27:24;1096
2021-10-15 11:44:02;3002
2021-10-15 05:10:34;2026
2021-10-15 23:28:40;1385
2021-10-15 19:03:17;3624
2021-10-15 17:59:24;2939
2021-10-15 07:27:40;4009
2021-10-15 10:10:08;604
2021-10-15 21:07:18;62
2021-10-15 15:04:07;2441
2021-10-15 04:30:22;3607
2021-10-15 00:47:44;582
2021-10-15 22:38:03;2971
2021-10-15 06:29:44;2912
2021-10-15 04:15:46;3127
2021-10-15 01:53:48;2623
2021-10-15 04:59:39;3063
2021-10-15 18:04:42;2289
2021-10-15 21:42:27;373
2021-10-15 13:02:08;99
2021-10-15 01:41:29;57
2021-10-15 01:05:18;1425
2021-10-15 01:13:51;3547
2021-10-15 17:54:11;3722
2021-10-15 09:06:01;2787
2021-10-15 01:12:37;45
2021-10-15 18:04:19;4
2021-10-15 20:40:37;2610
2021-10-15 00:50:10;2842
2021-10-15 22:49:33;1088
2021-10-15 13:47:35;20
2021-10-15 12:29:34;2996
2021-10-15 08:49:01;2025
2021-10-15 21:43:12;596
2021-10-15 12:17:34;924
2021-10-15 12:13:21;953
2021-10-15 03:46:40;11
2021-10-15 22:10:19;1469
2021-10-15 10:00:28;1824
2021-10-15 11:23:07;1041
2021-10-15 14:03:47;2098
2021-10-15 23:22:27;2544
2021-10-15 15:49:17;939
2021-10-15 23:52:48;3576
2021-10-15 14:04:23;731
2021-10-15 19:22:37;1904
2021-10-15 08:06:20;3766
2021-10-15 12:02:02;569
2021-10-15 20:14:59;889
2021-10-15 20:14:46;1744
2021-10-15 13:58:54;1546
2021-10-15 22:41:34;2659
2021-10-15 03:46:42;3508
2021-10-15 05:34:12;1778
2021-10-15 21:34:06;3863
2021-10-15 20:45:10;3113
2021-10-15 21:40:44;3355
2021-10-15 21:35:14;2035
2021-10-15 03:40:32;2045
2021-10-15 03:00:18;3049
2021-10-15 09:03:02;1014
2021-10-15 20:53:52;799
2021-10-15 01:00:42;2736
2021-10-15 07:59:51;937
2021-10-15 00:30:14;692
2021-10-15 13:57:22;2840
2021-10-15 17:19:00;2661
2021-10-15 05:01:43;3872
2021-10-15 12:55:50;311
2021-10-15 04:04:17;2926
2021-10-15 22:05:24;455
2021-10-15 18:46:35;3987
2021-10-15 21:48:30;3957
2021-10-15 18:20:31;678
2021-10-15 08:00:51;141
2021-10-15 21:41:08;4052
2021-10-15 03:08:25;4069
2021-10-15 17:26:14;1394
2021-10-15 02:10:33;58
2021-10-15 22:48:01;138
2021-10-15 20:19:11;492
2021-10-15 21:46:06;3020
2021-10-15 07:59:44;3065
2021-10-15 22:58:49;98
2021-10-15 04:09:29;3725
2021-10-15 11:02:49;522
2021-10-15 20:24:59;1081
2021-10-15 13:26:18;1701
2021-10-15 17:08:01;2665
2021-10-15 15:29:42;1872
2021-10-15 08:46:46;4075
2021-10-15 10:23:52;2524
2021-10-15 03:30:41;592
2021-10-15 21:40:51;229
2021-10-15 20:54:05;1473
2021-10-15 12:30:13;547
2021-10-15 18:21:51;2214
2021-10-15 21:07:26;1316
2021-10-15 06:53:37;172
2021-10-15 04:11:30;40
2021-10-15 03:38:59;515
2021-10-15 09:08:44;1483
2021-10-15 13:56:34;3381
2021-10-15 10:58:18;3983
2021-10-15 05:13:33;978
2021-10-15 18:26:51;3659
2021-10-15 19:34:30;2704
2021-10-15 10:43:04;563
2021-10-15 01:38:20;725
2021-10-15 17:51:11;178
2021-10-15 07:21:24;3486
2021-10-15 13:35:47;612
2021-10-15 10:42:17;2384
2021-10-15 12:20:23;1811
2021-10-15 10:06:52;3499
2021-10-15 20:17:22;193
2021-10-15 16:23:13;649
2021-10-15 12:23:14;499
2021-10-15 05:00:22;480
2021-10-15 06:09:07;3500
2021-10-15 02:48:54;358
2021-10-15 22:27:49;530
2021-10-15 11:45:52;894
2021-10-15 19:30:33;1945
2021-10-15 05:20:28;3309
2021-10-15 09:02:33;425
2021-10-15 18:05:22;1155
2021-10-15 22:12:52;2393
2021-10-15 15:37:41;1269
2021-10-15 23:29:04;3082
2021-10-15 12:09:42;951
2021-10-15 22:13:50;3533
2021-10-15 15:54:39;3524
2021-10-15 05:43:26;1674
2021-10-15 08:11:23;404
2021-10-15 22:42:04;530
2021-10-15 00:50:40;2690
2021-10-15 14:51:42;3026
2021-10-15 05:06:10;3208
2021-10-15 06:27:28;10
2021-10-15 22:33:37;2361
2021-10-15 15:38:31;1606
2021-10-15 20:11:56;2813
2021-10-15 09:17:32;3689
2021-10-15 19:09:59;1538
2021-10-15 08:49:57;3018
2021-10-15 03:31:05;2528
2021-10-15 05:07:34;1938
2021-10-15 22:44:14;2098
2021-10-15 07:33:37;1871
2021-10-15 20:05:44;2828
2021-10-15 23:46:18;654
2021-10-15 07:44:23;3857
2021-10-15 06:09:57;1796
2021-10-15 22:11:36;659
2021-10-15 10:13:44;3519
2021-10-15 23:13:46;2778
2021-10-15 04:42:14;983
2021-10-15 07:01:43;164
2021-10-15 10:23:17;3426
2021-10-15 11:42:44;844
2021-10-15 00:05:58;3621
2021-10-15 21:13:58;3641
2021-10-15 23:19:18;2439
2021-10-15 06:07:57;294
2021-10-15 03:31:52;1024
2021-10-15 12:09:27;1293
2021-10-15 13:14:33;590
2021-10-15 15:25:37;205
2021-10-15 07:56:53;2677
2021-10-15 22:37:09;2457
2021-10-15 16:20:58;2085
2021-10-15 13:49:52;89
2021-10-15 23:25:43;3549
2021-10-15 09:02:55;4022
2021-10-15 05:43:48;3394
2021-10-15 09:23:51;2434
2021-10-15 08:55:24;3203
2021-10-15 11:06:00;2963
2021-10-15 17:45:53;311
2021-10-15 16:16:49;88
2021-10-15 00:18:36;2645
2021-10-15 03:36:04;2124
2021-10-15 04:24:23;493
2021-10-15 03:35:57;2543
2021-10-15 14:07:02;1430
2021-10-15 16:17:10;3079
2021-10-15 16:33:54;550
2021-10-15 02:56:34;2530
2021-10-15 03:41:17;342
2021-10-15 17:55:42;2362
2021-10-15 14:45:26;2563
2021-10-15 06:33:55;3693
2021-10-15 08:56:24;3501
2021-10-15 09:32:41;2837
2021-10-15 08:03:43;2172
2021-10-15 05:49:38;2199
2021-10-15 00:44:28;3726
2021-10-15 09:12:38;1538
2021-10-15 20:46:09;3379
2021-10-15 14:40:53;2170
2021-10-15 04:29:21;2823
2021-10-15 16:21:21;1728
2021-10-15 02:08:48;905
2021-10-15 07:21:19;1028
2021-10-15 12:57:06;3856
2021-10-15 16:06:46;2483
2021-10-15 22:34:42;3570
2021-10-15 09:16:11;3385
2021-10-15 19:53:41;2329
2021-10-15 22:25:20;752
2021-10-15 20:11:18;69
2021-10-15 14:32:22;625
2021-10-15 04:23:44;3491
2021-10-15 09:47:46;2114
2021-10-15 09:21:13;2524
2021-10-15 11:20:07;1411
2021-10-15 02:50:34;2808
2021-10-15 23:34:47;2519
2021-10-15 15:17:27;2772
2021-10-15 18:01:53;376
2021-10-15 19:02:29;3535
2021-10-15 11:26:39;3922
2021-10-15 23:25:41;1861
2021-10-15 11:15:39;3264
2021-10-15 09:05:43;466
2021-10-15 01:28:21;3189
2021-10-15 03:14:09;3461
2021-10-15 09:50:38;3352
2021-10-15 14:45:53;1350
2021-10-15 08:18:08;79
2021-10-15 05:59:40;2670
2021-10-15 13:38:36;1064
2021-10-15 14:24:27;1782
2021-10-15 01:46:35;3679
2021-10-15 09:34:08;3136
2021-10-15 06:37:14;1314
2021-10-15 04:01:06;2313
2021-10-15 02:47:04;1038
2021-10-15 23:11:28;4061
2021-10-15 15:00:00;2749
2021-10-15 12:00:29;3486
2021-10-15 19:30:43;1502
2021-10-15 17:03:15;235
2021-10-15 12:06:34;1614
2021-10-15 15:55:22;307
2021-10-15 04:16:58;1758
2021-10-15 07:59:32;1463
2021-10-15 10:22:13;4043
2021-10-15 12:46:34;1192
2021-10-15 17:00:59;4019
2021-10-15 19:30:51;2010
2021-10-15 20:31:50;4053
2021-10-15 00:48:47;2306
2021-10-15 02:38:05;550
2021-10-15 09:40:57;2303
2021-10-15 20:25:35;1519
2021-10-15 16:47:42;3472
2021-10-15 18:09:00;3215
2021-10-15 03:57:23;1764
2021-10-15 22:49:41;227
2021-10-15 17:10:55;2497
2021-10-15 00:36:55;462
2021-10-15 18:38:40;2919
2021-10-15 11:30:06;989
2021-10-15 22:30:24;1049
2021-10-15 02:02:53;3804
2021-10-15 22:29:12;277
2021-10-15 00:39:26;61
2021-10-15 19:28:40;3625
2021-10-15 15:25:37;2319
2021-10-15 07:46:29;651
2021-10-15 22:35:21;1838
2021-10-15 18:40:38;2716
2021-10-15 23:35:58;4089
2021-10-15 18:46:06;3408
2021-10-15 20:19:32;1540
2021-10-15 23:50:42;2346
2021-10-15 19:21:39;829
2021-10-15 16:38:37;1706
2021-10-15 16:59:46;2686
2021-10-15 08:17:38;177
2021-10-15 12:32:20;3630
2021-10-15 11:31:29;555
2021-10-15 00:27:24;3772
2021-10-15 14:01:21;1049
2021-10-15 04:25:55;2911
2021-10-15 20:15:16;2303
2021-10-15 13:23:28;1421
2021-10-15 16:38:23;3930
2021-10-15 09:18:35;1553
2021-10-15 23:23:02;314
2021-10-15 15:11:18;596
2021-10-15 02:55:38;3061
2021-10-15 13:25:22;3369
2021-10-15 02:47:36;1398
2021-10-15 03:41:10;2539
2021-10-15 21:40:39;1616
2021-10-15 07:02:41;1203
2021-10-15 09:16:06;3599
2021-10-15 02:37:26;2886
2021-10-15 20:14:21;3354
2021-10-15 18:50:25;2742
2021-10-15 15:56:04;994
2021-10-15 23:39:22;1627
2021-10-15 05:09:09;3845
2021-10-15 01:16:21;853
2021-10-15 16:41:40;2712
2021-10-15 12:43:10;314
2021-10-15 20:10:49;3342
2021-10-15 17:55:14;7
2021-10-15 22:06:20;1477
2021-10-15 00:43:19;742
2021-10-15 17:46:21;3042
2021-10-15 12:03:16;3874
2021-10-15 00:44:39;1885
2021-10-15 06:27:29;1748
2021-10-15 10:22:42;2110
2021-10-15 23:34:36;2987
2021-10-15 11:04:12;1607
2021-10-15 08:42:26;3846
2021-10-15 11:39:27;2204
2021-10-15 10:07:27;15
2021-10-15 01:03:36;293
2021-10-15 22:42:09;141
2021-10-15 13:27:14;3578
2021-10-15 18:03:35;3575
2021-10-15 12:23:28;1317
2021-10-15 15:40:26;122
2021-10-15 23:47:50;3094
2021-10-15 07:47:35;1010
2021-10-15 02:47:22;3691
2021-10-15 22:23:55;1547
2021-10-15 21:54:27;2146
2021-10-15 04:41:38;3112
2021-10-15 00:50:09;767
2021-10-15 12:20:56;42
2021-10-15 06:54:37;4056
2021-10-15 13:11:33;2890
2021-10-15 16:28:31;2594
2021-10-15 23:11:56;1559
2021-10-15 18:26:23;1411
2021-10-15 16:14:48;390
2021-10-15 14:23:05;1597
2021-10-15 15:04:18;3529
2021-10-15 12:11:29;3449
2021-10-15 08:27:31;106
2021-10-15 03:20:19;2601
2021-10-15 09:00:58;3184
2021-10-15 06:27:29;1118
2021-10-15 21:18:33;3065
2021-10-15 14:10:28;2605
2021-10-15 21:43:38;1294
2021-10-15 03:32:44;4004
2021-10-15 12:24:35;2260
2021-10-15 00:03:51;503
2021-10-15 00:48:20;1117
2021-10-15 18:36:08;3489
2021-10-15 04:55:41;2460
2021-10-15 00:32:33;2258
2021-10-15 12:43:53;3743
2021-10-15 18:34:36;349
2021-10-15 16:34:48;3933
2021-10-15 03:21:38;1981
2021-10-15 14:22:24;2858
2021-10-15 01:20:08;3394
2021-10-15 23:33:29;2829
2021-10-15 19:53:10;1110
2021-10-15 00:09:47;3425
2021-10-15 10:33:14;1398
2021-10-15 05:44:16;108
2021-10-15 07:42:45;4
2021-10-15 17:05:46;2792
2021-10-15 21:18:17;858
2021-10-15 00:21:14;2618
2021-10-15 00:39:00;3993
2021-10-15 16:21:15;130
2021-10-15 02:19:26;3201
2021-10-15 13:49:58;1425
2021-10-15 02:30:41;1646
2021-10-15 00:11:41;3446
2021-10-15 11:25:12;3411
2021-10-15 07:07:18;479
2021-10-15 10:49:13;1133
2021-10-15 03:46:04;734
2021-10-15 13:58:54;2417
2021-10-15 14:16:16;2683
2021-10-15 16:48:49;2239
2021-10-15 03:39:46;3126
2021-10-15 03:01:44;2444
2021-10-15 21:10:59;1713
2021-10-15 01:59:47;827
2021-10-15 06:23:45;2579
2021-10-15 02:39:05;3477
2021-10-15 02:57:21;1666
2021-10-15 03:13:17;3986
2021-10-15 07:40:27;1077
2021-10-15 20:18:26;1766
2021-10-15 19:08:12;356
2021-10-15 00:04:37;3093
2021-10-15 17:06:06;2206
2021-10-15 03:58:15;681
2021-10-15 01:54:24;543
2021-10-15 00:30:26;3677
2021-10-15 06:08:44;1058
2021-10-15 01:17:51;2474
2021-10-15 14:18:34;977
2021-10-15 06:36:09;2878
2021-10-15 13:44:23;112
2021-10-15 05:50:17;2737
2021-10-15 18:09:29;3446
2021-10-15 11:45:08;3668
2021-10-15 01:22:45;708
2021-10-15 16:14:31;222
2021-10-15 13:10:52;225
2021-10-15 05:53:44;2390
2021-10-15 22:18:18;4095
2021-10-15 13:17:38;2018
2021-10-15 11:34:40;3088
2021-10-15 00:33:30;3621
2021-10-15 17:56:45;3323
2021-10-15 23:19:54;1698
2021-10-15 19:24:40;1561
2021-10-15 07:19:54;3892
2021-10-15 09:50:18;2162
2021-10-15 08:05:18;3060
2021-10-15 14:01:36;1559
2021-10-15 09:13:16;615
2021-10-15 14:06:28;937
2021-10-15 10:00:18;1241
2021-10-15 09:10:01;302
2021-10-15 10:02:42;305
2021-10-15 07:49:13;863
2021-10-15 16:21:52;804
2021-10-15 08:46:42;2268
2021-10-15 14:45:56;3822
2021-10-15 23:15:35;3273
2021-10-15 06:29:36;2332
2021-10-15 08:58:52;1479
2021-10-15 16:08:37;3212
2021-10-15 23:55:18;1533
2021-10-15 19:19:25;1919
2021-10-15 20:35:05;2264
2021-10-15 04:34:43;2911
2021-10-15 15:44:30;433
2021-10-15 06:30:21;1057
2021-10-15 16:32:03;2745
2021-10-15 14:21:39;3784
2021-10-15 11:50:18;2216
2021-10-15 17:26:11;3951
2021-10-15 05:13:44;2355
2021-10-15 10:59:55;2673
2021-10-15 14:18:29;86
2021-10-15 23:54:41;439
2021-10-15 04:57:43;3446
2021-10-15 15:18:52;1604
2021-10-15 13:48:31;3550
2021-10-15 16:05:52;2400
2021-10-15 05:10:12;336
2021-10-15 18:51:33;1464
2021-10-15 00:10:06;1817
2021-10-15 17:16:39;450
2021-10-15 15:29:20;4022
2021-10-15 07:55:39;3264
2021-10-15 22:56:46;1994
2021-10-15 04:24:47;3473
2021-10-15 19:13:05;3880
2021-10-15 00:28:01;15
2021-10-15 01:59:05;3467
2021-10-15 07:19:50;1286
2021-10-15 05:09:20;1590
2021-10-15 08:53:25;936
2021-10-15 07:49:46;584
2021-10-15 21:40:44;32
2021-10-15 20:27:25;2152
2021-10-15 05:47:08;1582
2021-10-15 10:56:09;2362
2021-10-15 18:12:01;1954
2021-10-15 20:06:01;700
2021-10-15 14:48:19;3922
2021-10-15 19:41:01;3743
2021-10-15 09:24:26;4080
2021-10-15 22:55:52;3899
2021-10-15 02:17:14;662
2021-10-15 03:35:56;3196
2021-10-15 18:10:51;1493
2021-10-15 15:23:27;2694
2021-10-15 15:33:00;2613
2021-10-15 23:35:17;3042
2021-10-15 13:52:19;238
2021-10-15 03:32:09;1583
2021-10-15 13:38:38;3796
2021-10-15 14:32:42;649
2021-10-15 22:37:53;3541
2021-10-15 07:04:01;3602
2021-10-15 07:54:59;3702
2021-10-15 18:35:08;1566
2021-10-15 11:41:28;312
2021-10-15 19:45:00;1220
2021-10-15 20:36:50;1992
2021-10-15 08:45:38;2467
2021-10-15 11:59:16;3331
2021-10-15 18:24:45;3424
2021-10-15 04:14:16;4087
2021-10-15 10:32:27;1668
2021-10-15 03:33:26;3663
2021-10-15 15:27:19;1445
2021-10-15 14:01:27;1219
2021-10-15 00:52:59;3865
2021-10-15 09:59:27;2585
2021-10-15 06:14:36;3091
2021-10-15 07:04:46;1238
2021-10-15 20:21:06;3086
2021-10-15 01:33:03;459
2021-10-15 14:41:57;1848
2021-10-15 18:15:51;73
2021-10-15 00:22:07;3548
2021-10-15 04:57:47;1742
2021-10-15 04:08:49;2075
2021-10-15 19:41:39;3521
2021-10-15 07:57:49;1925
2021-10-15 16:11:11;2848
2021-10-15 01:28:28;1107
2021-10-15 19:30:43;473
2021-10-15 09:37:03;3064
2021-10-15 09:03:29;1215
2021-10-15 04:19:18;335
2021-10-15 16:34:34;2978
2021-10-15 16:39:24;2170
2021-10-15 01:09:42;1420
2021-10-15 21:03:53;1985
2021-10-15 12:30:05;2739
2021-10-15 05:54:42;3286
2021-10-15 10:16:03;2123
2021-10-15 10:37:56;250
2021-10-15 13:36:36;3035
2021-10-15 17:05:12;2221
2021-10-15 07:32:33;1677
2021-10-15 19:49:34;1526
2021-10-15 14:08:39;1399
2021-10-15 00:59:08;3297
2021-10-15 22:10:23;3539
2021-10-15 06:47:39;2634
2021-10-15 23:48:25;152
2021-10-15 04:58:46;440
2021-10-15 16:31:19;4078
2021-10-15 09:38:13;2038
2021-10-15 07:53:47;680
2021-10-15 12:33:26;514
2021-10-15 00:34:26;3542
2021-10-15 17:30:09;2068
2021-10-15 05:35:00;3209
2021-10-15 04:56:12;2365
2021-10-15 18:53:21;808
2021-10-15 21:32:37;3971
2021-10-15 10:08:34;4091
2021-10-15 14:46:28;1827
2021-10-15 11:42:21;975
2021-10-15 06:45:21;1314
2021-10-15 10:05:45;4064
2021-10-15 10:52:05;1324
2021-10-15 07:05:42;1523
2021-10-15 17:03:22;202
2021-10-15 21:17:02;3959
2021-10-15 06:25:57;2385
2021-10-15 02:44:47;2610
2021-10-15 19:12:08;3581
2021-10-15 17:06:13;261
2021-10-15 05:09:57;652
2021-10-15 21:11:55;2850
2021-10-15 23:23:22;1055
2021-10-15 14:16:34;3485
2021-10-15 11:16:50;962
2021-10-15 01:49:19;2038
2021-10-15 18:20:14;3137
2021-10-15 00:09:05;581
2021-10-15 17:04:16;974
2021-10-15 08:37:13;2880
2021-10-15 09:24:46;1552
2021-10-15 12:56:08;2880
2021-10-15 21:32:24;667
2021-10-15 14:45:41;3220
2021-10-15 05:04:10;1629
2021-10-15 21:25:18;3909
2021-10-15 23:23:13;823
2021-10-15 19:18:08;2100
2021-10-15 20:42:02;3364
2021-10-15 03:55:01;3888
2021-10-15 02:56:28;2351
2021-10-15 07:47:21;2379
2021-10-15 23:37:59;1006
2021-10-15 23:15:24;833
2021-10-15 19:26:21;2133
2021-10-15 16:57:47;1463
2021-10-15 20:55:18;3123
2021-10-15 22:01:48;1277
2021-10-15 14:51:54;1178
2021-10-15 19:37:27;1537
2021-10-15 13:20:55;1564
2021-10-15 13:50:01;2269
2021-10-15 03:39:55;1958
2021-10-15 04:33:26;3908
2021-10-15 02:33:51;54
2021-10-15 02:09:51;2635
2021-10-15 14:47:07;3551
2021-10-15 01:18:13;972
2021-10-15 13:20:01;1472
2021-10-15 21:47:12;2669
2021-10-15 03:51:44;3970
2021-10-15 11:54:24;544
2021-10-15 05:05:16;1461
2021-10-15 11:44:42;863
2021-10-15 01:19:05;1610
2021-10-15 18:30:48;3216
2021-10-15 06:15:26;2668
2021-10-15 02:37:41;808
2021-10-15 19:08:47;193
2021-10-15 14:42:47;2748
2021-10-15 07:42:11;928
2021-10-15 03:58:12;1597
2021-10-15 18:22:47;3238
2021-10-15 10:11:22;3394
2021-10-15 03:08:12;1554
2021-10-15 10:45:54;1355
2021-10-15 08:50:34;1735
2021-10-15 05:48:27;3363
2021-10-15 05:44:29;1188
2021-10-15 21:51:07;4095
2021-10-15 02:59:31;1778
2021-10-15 09:50:10;1596
2021-10-15 05:59:23;2419
2021-10-15 16:27:41;894
2021-10-15 22:23:54;625
2021-10-15 18:30:57;88
2021-10-15 18:02:37;4057
2021-10-15 07:38:57;2463
2021-10-15 08:40:17;3241
2021-10-15 04:11:15;1905
2021-10-15 03:54:17;732
2021-10-15 05:57:43;2436
2021-10-15 09:22:37;2294
2021-10-15 00:08:13;3432
2021-10-15 19:32:25;3392
2021-10-15 15:56:21;2024
2021-10-15 17:10:51;3300
2021-10-15 15:31:00;41
2021-10-15 23:51:16;3711
2021-10-15 00:08:48;2289
2021-10-15 08:37:10;157
2021-10-15 02:45:59;3388
2021-10-15 22:04:40;2442
2021-10-15 15:04:57;502
2021-10-15 19:09:25;1598
2021-10-15 18:42:38;2666
2021-10-15 22:51:32;987
2021-10-15 11:34:18;2839
2021-10-15 01:20:09;1032
2021-10-15 07:28:04;1631
2021-10-15 03:05:40;2420
2021-10-15 06:51:12;1612
2021-10-15 14:02:00;1255
2021-10-15 05:48:24;1237
2021-10-15 20:30:45;1543
2021-10-15 11:40:25;166
2021-10-15 01:05:27;3892
2021-10-15 14:22:28;55
2021-10-15 23:54:45;2345
2021-10-15 21:21:47;1173
2021-10-15 08:14:22;3703
2021-10-15 22:57:37;2824
2021-10-15 01:10:38;2771
2021-10-15 04:00:06;3263
2021-10-15 05:18:52;3787
2021-10-15 05:13:19;2943
2021-10-15 09:15:14;3114
2021-10-15 20:00:30;2321
2021-10-15 03:51:16;1714
2021-10-15 21:52:40;3427
2021-10-15 08:08:30;650
2021-10-15 23:11:48;2690
2021-10-15 01:46:35;816
2021-10-15 10:44:03;3272
2021-10-15 10:27:13;1161
2021-10-15 23:41:28;895
2021-10-15 16:30:23;2163
2021-10-15 14:02:21;2216
2021-10-15 08:16:07;2068
2021-10-15 22:04:45;3431
2021-10-15 18:09:37;1113
2021-10-15 13:38:32;1307
2021-10-15 01:56:23;1734
2021-10-15 03:32:15;3452
2021-10-15 05:58:21;3736
2021-10-15 19:43:23;973
2021-10-15 17:23:24;927
2021-10-15 06:41:13;2666
2021-10-15 14:51:02;2210
2021-10-15 05:59:12;1370
2021-10-15 17:06:25;2223
2021-10-15 23:41:11;3574
2021-10-15 03:19:14;2552
2021-10-15 11:33:26;3327
2021-10-15 11:55:29;131
2021-10-15 04:28:32;3086
2021-10-15 09:41:11;74
2021-10-15 02:16:54;1508
2021-10-15 22:01:56;2364
2021-10-15 17:11:46;90
2021-10-15 14:06:03;2309
2021-10-15 22:11:33;1558
2021-10-15 03:15:59;241
2021-10-15 05:54:14;280
2021-10-15 01:21:17;1741
2021-10-15 17:10:31;3580
2021-10-15 04:16:11;4070
2021-10-15 19:05:48;3370
2021-10-15 22:31:51;165
2021-10-15 13:29:01;2640
2021-10-15 22:20:15;157
2021-10-15 18:56:32;3328
2021-10-15 05:07:06;3212
2021-10-15 20:12:51;3715
2021-10-15 16:34:53;1767
2021-10-15 23:31:04;1075
2021-10-15 08:29:45;3104
2021-10-15 18:11:11;3750
2021-10-15 12:34:42;46
2021-10-15 16:15:34;3752
2021-10-15 09:32:39;1025
2021-10-15 18:34:52;3936
2021-10-15 18:36:02;2474
2021-10-15 22:31:56;2660
2021-10-15 02:02:18;3212
2021-10-15 11:13:49;3603
2021-10-15 16:01:13;2533
2021-10-15 21:53:17;3149
2021-10-15 16:34:47;168
2021-10-15 21:01:55;2951
2021-10-15 10:46:59;3201
2021-10-15 18:34:55;916
2021-10-15 05:00:35;2876
2021-10-15 20:12:12;3533
2021-10-15 06:36:38;635
2021-10-15 19:49:07;1199
2021-10-15 02:34:15;3482
2021-10-15 04:02:39;3229
2021-10-15 00:46:57;2616
2021-10-15 08:51:21;3864
2021-10-15 16:04:00;1191
2021-10-15 04:25:54;968
2021-10-15 02:58:51;2972
2021-10-15 18:11:59;2126
2021-10-15 12:15:55;1003
2021-10-15 09:11:10;3733
2021-10-15 00:18:04;867
2021-10-15 18:54:44;2192
2021-10-15 09:45:57;2814
2021-10-15 01:01:50;1013
2021-10-15 05:20:15;3461
2021-10-15 16:13:22;3230
2021-10-15 06:03:35;2077
2021-10-15 10:46:20;149
2021-10-15 20:07:34;255
2021-10-15 19:11:30;3372
2021-10-15 08:52:10;3189
2021-10-15 17:01:05;3077
2021-10-15 18:42:01;3157
2021-10-15 02:15:14;3014
2021-10-15 15:45:27;3811
2021-10-15 10:40:37;1437
2021-10-15 09:33:32;2200
2021-10-15 10:33:23;1136
2021-10-15 01:56:24;480
2021-10-15 23:53:11;849
2021-10-15 05:55:21;1833
2021-10-15 18:29:32;1443
2021-10-15 17:23:51;3545
2021-10-15 19:51:51;2216
2021-10-15 02:50:14;3587
2021-10-15 05:51:35;3780
2021-10-15 06:28:31;2579
2021-10-15 09:56:10;1549
2021-10-15 12:25:05;806
2021-10-15 03:12:35;3890
2021-10-15 15:56:15;2894
2021-10-15 13:37:24;3280
2021-10-15 12:14:18;1492
2021-10-15 08:36:42;371
2021-10-15 01:01:17;1370
2021-10-15 18:50:04;3467
2021-10-15 00:27:00;2553
2021-10-15 22:39:15;2159
2021-10-15 04:07:28;3377
2021-10-15 21:27:36;3641
2021-10-15 14:26:43;3593
2021-10-15 00:05:54;210
2021-10-15 16:33:01;675
2021-10-15 01:29:45;1607
2021-10-15 16:04:32;587
2021-10-15 04:48:01;1663
2021-10-15 11:41:22;3463
2021-10-15 02:11:35;4025
2021-10-15 11:28:02;1281
2021-10-15 11:32:09;3413
2021-10-15 20:04:16;2261
2021-10-15 00:48:42;918
2021-10-15 14:28:23;1305
2021-10-15 07:58:09;2767
2021-10-15 16:25:19;2254
2021-10-15 14:40:20;3620
2021-10-15 13:21:26;2237
2021-10-15 09:07:40;910
2021-10-15 14:39:26;2057
2021-10-15 09:54:44;309
2021-10-15 21:24:26;592
2021-10-15 18:47:01;2627
2021-10-15 00:28:35;1280
2021-10-15 08:58:56;2042
2021-10-15 10:34:53;3797
2021-10-15 06:32:11;2124
2021-10-15 18:59:21;348
2021-10-15 11:11:51;2480
2021-10-15 20:30:31;1184
2021-10-15 19:28:44;818
2021-10-15 22:58:47;2930
2021-10-15 15:47:38;1416
2021-10-15 03:21:46;1114
2021-10-15 04:30:51;1966
2021-10-15 22:03:37;96
2021-10-15 13:52:19;207
2021-10-15 17:21:46;1654
2021-10-15 22:50:27;3954
2021-10-15 00:24:05;2434
2021-10-15 09:40:25;3469
2021-10-15 20:43:13;1898
2021-10-15 01:49:39;1837
